Lichtenfels, Germany,DE,50.14567,11.05928
Lichtenberg, Germany,DE,52.51395,13.49975
Leverkusen, Germany,DE,51.0303,6.98432
Leutkirch im Allgäu, Germany,DE,47.82672,10.0205
Leopoldshöhe, Germany,DE,52.01246,8.69834
Leonberg, Germany,DE,48.8,9.01667
Lennestadt, Germany,DE,51.11721,8.06707
Lengerich, Germany,DE,52.18661,7.86043
Lemgo, Germany,DE,52.02786,8.89901
Leipzig, Germany,DE,51.33962,12.37129
Leinfelden-Echterdingen, Germany,DE,48.69406,9.16809
Leimen, Germany,DE,49.34737,8.68733
Leichlingen, Germany,DE,51.10628,7.01873
Lehrte, Germany,DE,52.37193,9.97919
Leer, Germany,DE,53.23157,7.461
Lebach, Germany,DE,49.41122,6.90988
Laupheim, Germany,DE,48.22786,9.87874
Lauf an der Pegnitz, Germany,DE,49.51386,11.28247
Lauchhammer, Germany,DE,51.48813,13.76623
Lankwitz, Germany,DE,52.43623,13.3459
Langenhorn, Germany,DE,53.66556,10.00137
Langenhagen, Germany,DE,52.44758,9.73741
Langenfeld, Germany,DE,51.10821,6.94831
Langen, Germany,DE,53.60554,8.59509
Langen, Germany,DE,49.98955,8.66852
Landshut, Germany,DE,48.52961,12.16179
Landsberg am Lech, Germany,DE,48.04819,10.88282
Landau in der Pfalz, Germany,DE,49.19844,8.11692
Lampertheim, Germany,DE,49.59786,8.4725
Lahr, Germany,DE,48.34042,7.86886
Lahnstein, Germany,DE,50.3,7.61667
Lage, Germany,DE,51.99223,8.79301
Laatzen, Germany,DE,52.31506,9.79739
Bad Laasphe, Germany,DE,50.93139,8.42502
Kürten, Germany,DE,51.05,7.26667
Künzelsau, Germany,DE,49.2818,9.68352
Künzell, Germany,DE,50.5442,9.71792
Kulmbach, Germany,DE,50.10068,11.45032
Kronberg, Germany,DE,50.18424,8.5232
Kronach, Germany,DE,50.23963,11.33308
Kreuztal, Germany,DE,50.96775,7.98848
Kreuzberg, Germany,DE,52.49973,13.40338
Kreuzau, Germany,DE,50.74699,6.49069
Krefeld, Germany,DE,51.33921,6.58615
Köthen, Germany,DE,51.75185,11.97093
Korschenbroich, Germany,DE,51.19139,6.51352
Kornwestheim, Germany,DE,48.86158,9.18569
Korntal, Germany,DE,48.83218,9.1214
Korbach, Germany,DE,51.27561,8.873
Köpenick, Germany,DE,52.4455,13.57455
Berlin Köpenick, Germany,DE,52.44254,13.58228
Konz, Germany,DE,49.70045,6.57652
Konstanz, Germany,DE,47.66033,9.17582
Königs Wusterhausen, Germany,DE,52.30141,13.633
Königswinter, Germany,DE,50.68376,7.18675
Königstein im Taunus, Germany,DE,50.17943,8.47132
Königslutter am Elm, Germany,DE,52.25116,10.81683
Königsbrunn, Germany,DE,48.27506,10.89178
Köln, Germany,DE,50.93333,6.95
Kolbermoor, Germany,DE,47.84965,12.06696
Koblenz, Germany,DE,50.35357,7.57883
Kleve, Germany,DE,51.78826,6.13865
Kleinmachnow, Germany,DE,52.40786,13.22514
Kitzingen, Germany,DE,49.73973,10.15072
Kirchlengern, Germany,DE,52.2,8.63333
Kirchheim unter Teck, Germany,DE,48.64683,9.45378
Kirchhain, Germany,DE,50.8272,8.92806
Kierspe, Germany,DE,51.13403,7.59075
Kiel, Germany,DE,54.32133,10.13489
Kevelaer, Germany,DE,51.58243,6.24603
Kerpen, Germany,DE,50.86991,6.69691
Kempten (Allgäu), Germany,DE,47.72674,10.31389
Kempen, Germany,DE,51.36432,6.41858
Kelkheim (Taunus), Germany,DE,50.13703,8.4502
Kelheim, Germany,DE,48.91725,11.88618
Kehl, Germany,DE,48.57297,7.81523
Kaulsdorf, Germany,DE,52.51732,13.58871
Kaufbeuren, Germany,DE,47.88238,10.62192
Kassel, Germany,DE,51.31667,9.5
Karow, Germany,DE,52.60904,13.48117
Karlstadt, Germany,DE,49.96034,9.77239
Karlsruhe, Germany,DE,49.00937,8.40444
Karlshorst, Germany,DE,52.48419,13.53185
Karlsfeld, Germany,DE,48.21667,11.46667
Karben, Germany,DE,50.23019,8.77155
Kamp-Lintfort, Germany,DE,51.50467,6.54587
Kamenz, Germany,DE,51.26798,14.09374
Kamen, Germany,DE,51.59231,7.6638
Kaltenkirchen, Germany,DE,53.83292,9.9581
Kaiserslautern, Germany,DE,49.443,7.77161
Kaarst, Germany,DE,51.22929,6.61883
Jülich, Germany,DE,50.92149,6.36267
Jüchen, Germany,DE,51.1,6.5
Johannisthal, Germany,DE,52.44653,13.5066
Jena, Germany,DE,50.92878,11.5899
Itzehoe, Germany,DE,53.92099,9.51529
Isernhagen Farster Bauerschaft, Germany,DE,52.47093,9.84179
Iserlohn, Germany,DE,51.37547,7.70281
Ingolstadt, Germany,DE,48.76508,11.42372
Ilmenau, Germany,DE,50.68322,10.91858
Illingen, Germany,DE,49.37362,7.04758
Illertissen, Germany,DE,48.22336,10.10347
Idstein, Germany,DE,50.21773,8.26679
Idar-Oberstein, Germany,DE,49.71443,7.30776
Ibbenbüren, Germany,DE,52.27964,7.71457
Husum, Germany,DE,54.4858,9.05239
Hürth, Germany,DE,50.87079,6.86761
Hünfeld, Germany,DE,50.67966,9.76727
Hummelsbüttel, Germany,DE,53.64773,10.04149
Humboldtkolonie, Germany,DE,50.93182,6.99469
Hude, Germany,DE,53.10766,8.46322
Hückeswagen, Germany,DE,51.14979,7.34471
Hückelhoven, Germany,DE,51.0555,6.22658
Hoyerswerda, Germany,DE,51.43787,14.23549
Höxter, Germany,DE,51.77501,9.38155
Hövelhof, Germany,DE,51.81667,8.65
Hörstel, Germany,DE,52.29763,7.58382
Horb am Neckar, Germany,DE,48.44423,8.6913
Homburg, Germany,DE,49.32637,7.33867
Holzwickede, Germany,DE,51.5,7.63333
Holzminden, Germany,DE,51.82798,9.4455
Holzkirchen, Germany,DE,47.87663,11.70181
Hohenstein-Ernstthal, Germany,DE,50.80064,12.71287
Hohen Neuendorf, Germany,DE,52.67631,13.27775
Hofheim am Taunus, Germany,DE,50.09019,8.4493
Hofgeismar, Germany,DE,51.49607,9.385
Hof, Germany,DE,50.31297,11.91261
Hockenheim, Germany,DE,49.32334,8.55194
Hochheim am Main, Germany,DE,50.01436,8.35218
Hochfeld, Germany,DE,51.41943,6.75462
Hille, Germany,DE,52.33333,8.75
Hildesheim, Germany,DE,52.15077,9.95112
Hilden, Germany,DE,51.16818,6.93093
Hilchenbach, Germany,DE,50.99687,8.11062
Hiddenhausen, Germany,DE,52.16667,8.61667
Heusweiler, Germany,DE,49.35,6.93333
Heusenstamm, Germany,DE,50.05553,8.80076
Hettstedt, Germany,DE,51.6503,11.51146
Hessisch Oldendorf, Germany,DE,52.17269,9.24913
Herzogenrath, Germany,DE,50.87067,6.10136
Herzogenaurach, Germany,DE,49.56798,10.88565
Herten, Germany,DE,51.59638,7.14387
Herrenberg, Germany,DE,48.59523,8.86648
Herne, Germany,DE,51.5388,7.22572
Hermsdorf, Germany,DE,52.61131,13.31783
Herford, Germany,DE,52.11457,8.67343
Herdecke, Germany,DE,51.39999,7.43584
Herborn, Germany,DE,50.68135,8.30369
Heppenheim an der Bergstrasse, Germany,DE,49.64145,8.63206
Hennigsdorf, Germany,DE,52.63598,13.20419
Hennef, Germany,DE,50.77555,7.28308
Hemmingen, Germany,DE,52.31425,9.72359
Hemer, Germany,DE,51.38707,7.77019
Helmstedt, Germany,DE,52.2279,11.00985
Hellersdorf, Germany,DE,52.53319,13.6088
Heinsberg, Germany,DE,51.06358,6.0998
Heilbad Heiligenstadt, Germany,DE,51.37819,10.13744
Heiligensee, Germany,DE,52.61449,13.24501
Heiligenhaus, Germany,DE,51.32662,6.97106
Heilbronn, Germany,DE,49.13995,9.22054
Heidenheim an der Brenz, Germany,DE,48.67798,10.15162
Heidenau, Germany,DE,50.97221,13.86741
Heidelberg, Germany,DE,49.40768,8.69079
Heide, Germany,DE,54.19579,9.0988
Hechingen, Germany,DE,48.35149,8.96317
Hattingen, Germany,DE,51.39894,7.18557
Hattersheim, Germany,DE,50.07854,8.47552
Haßloch, Germany,DE,49.36278,8.25806
Harsewinkel, Germany,DE,51.96224,8.22766
Haren, Germany,DE,52.79262,7.24142
Harburg, Germany,DE,53.46057,9.98388
Hannover, Germany,DE,52.37052,9.73322
Hanau am Main, Germany,DE,50.13423,8.91418
Hamminkeln, Germany,DE,51.73262,6.59031
Hamm, Germany,DE,51.68033,7.82089
Hameln, Germany,DE,52.10397,9.35623
Wandsbek, Germany,DE,53.56667,10.1
Marienthal, Germany,DE,53.56667,10.08333
Hamburg-Mitte, Germany,DE,53.55,10.01667
Eimsbüttel, Germany,DE,53.56667,9.98333
Altona, Germany,DE,53.55,9.93333
Hamburg, Germany,DE,53.57532,10.01534
Halver, Germany,DE,51.18612,7.49817
Haltern, Germany,DE,51.74297,7.18163
Halstenbek, Germany,DE,53.63333,9.85
Halle, Germany,DE,52.06007,8.36083
Halle (Saale), Germany,DE,51.5,12
Haldensleben I, Germany,DE,52.28906,11.40982
Halberstadt, Germany,DE,51.89562,11.05622
Hakenfelde, Germany,DE,52.55877,13.20831
Haiger, Germany,DE,50.74162,8.20778
Hagen, Germany,DE,51.36081,7.47168
Haar, Germany,DE,48.10881,11.72653
Haan, Germany,DE,51.19382,7.0133
Gütersloh, Germany,DE,51.90693,8.37853
Güstrow, Germany,DE,53.7972,12.17337
Gunzenhausen, Germany,DE,49.11663,10.75971
Günzburg, Germany,DE,48.45599,10.27695
Gummersbach, Germany,DE,51.02608,7.56473
Guben, Germany,DE,51.94987,14.71447
Groß-Umstadt, Germany,DE,49.86899,8.9321
Großostheim, Germany,DE,49.91985,9.07596
Groß-Gerau, Germany,DE,49.92139,8.48255
Großenhain, Germany,DE,51.28951,13.5335
Gronau, Germany,DE,52.21099,7.02238
Gröbenzell, Germany,DE,48.2,11.36667
Grimma, Germany,DE,51.23367,12.71959
Griesheim, Germany,DE,49.86085,8.5725
Grevenbroich, Germany,DE,51.09102,6.5827
Greven, Germany,DE,52.09364,7.59396
Greiz, Germany,DE,50.65778,12.19918
Greifswald, Germany,DE,54.09311,13.38786
Grefrath, Germany,DE,51.3363,6.34072
Göttingen, Germany,DE,51.53443,9.93228
Gotha, Germany,DE,50.94823,10.70193
Goslar, Germany,DE,51.90425,10.42766
Görlitz, Germany,DE,51.15518,14.98853
Göppingen, Germany,DE,48.70354,9.65209
Goch, Germany,DE,51.67873,6.15895
Glinde, Germany,DE,53.5441,10.20048
Glauchau, Germany,DE,50.81987,12.54493
Gladbeck, Germany,DE,51.57077,6.98593
Ginsheim-Gustavsburg, Germany,DE,49.9711,8.34532
Gilching, Germany,DE,48.10755,11.2936
Gifhorn, Germany,DE,52.47774,10.5511
Gießen, Germany,DE,50.58727,8.67554
Giengen an der Brenz, Germany,DE,48.62219,10.24312
Gevelsberg, Germany,DE,51.31971,7.3392
Gesundbrunnen, Germany,DE,52.55035,13.39139
Geseke, Germany,DE,51.64091,8.5109
Gescher, Germany,DE,51.954,7.00481
Gersthofen, Germany,DE,48.42432,10.87273
Germersheim, Germany,DE,49.22306,8.36389
Germering, Germany,DE,48.13392,11.3765
Gerlingen, Germany,DE,48.79954,9.06316
Geretsried, Germany,DE,47.85775,11.48054
Gera, Germany,DE,50.88029,12.08187
Georgsmarienhütte, Germany,DE,52.20296,8.0448
Gelsenkirchen, Germany,DE,51.5075,7.12283
Gelnhausen, Germany,DE,50.20164,9.18742
Geldern, Germany,DE,51.51908,6.32363
Geislingen an der Steige, Germany,DE,48.62423,9.82736
Geilenkirchen, Germany,DE,50.96745,6.11763
Geesthacht, Germany,DE,53.43575,10.3779
Gauting, Germany,DE,48.06919,11.37703
Garmisch-Partenkirchen, Germany,DE,47.49209,11.09576
Garching bei München, Germany,DE,48.24896,11.65101
Garbsen, Germany,DE,52.41371,9.5899
Ganderkesee, Germany,DE,53.03333,8.53333
Gaggenau, Germany,DE,48.8,8.33333
Fürth, Germany,DE,49.47593,10.98856
Fürstenwalde, Germany,DE,52.36067,14.06185
Fürstenfeldbruck, Germany,DE,48.17904,11.2547
Fulda, Germany,DE,50.55162,9.67518
Fröndenberg, Germany,DE,51.47563,7.76946
Frohnau, Germany,DE,52.63336,13.29024
Friesoythe, Germany,DE,53.0226,7.85764
Friedrichshain, Germany,DE,52.51559,13.45482
Friedrichshagen, Germany,DE,52.45052,13.62463
Friedrichshafen, Germany,DE,47.65689,9.47554
Friedrichsfelde, Germany,DE,52.50575,13.50812
Friedrichsdorf, Germany,DE,50.24962,8.64281
Friedenau, Germany,DE,52.47133,13.32813
Friedberg, Germany,DE,50.33739,8.75591
Friedberg, Germany,DE,48.35693,10.98461
Freudenstadt, Germany,DE,48.46695,8.41371
Freudenberg, Germany,DE,50.89741,7.87415
Freital, Germany,DE,51.00166,13.6488
Freising, Germany,DE,48.40351,11.74876
Freilassing, Germany,DE,47.84085,12.98114
Freiburg, Germany,DE,47.9959,7.85222
Freiberg am Neckar, Germany,DE,48.93196,9.2024
Freiberg, Germany,DE,50.91089,13.33881
Frechen, Germany,DE,50.91485,6.8118
Frankfurt am Main, Germany,DE,50.11552,8.68417
Frankfurt (Oder), Germany,DE,52.34714,14.55062
Frankenthal, Germany,DE,49.53414,8.35357
Frankenberg, Germany,DE,51.0589,8.80077
Frankenberg, Germany,DE,50.91297,13.04011
Forst, Germany,DE,51.73544,14.63971
Forchheim, Germany,DE,49.71754,11.05877
Flörsheim, Germany,DE,50.01311,8.42779
Flensburg, Germany,DE,54.78431,9.43961
Finsterwalde, Germany,DE,51.63388,13.70662
Finnentrop, Germany,DE,51.16667,7.96667
Stuttgart Feuerbach, Germany,DE,48.80867,9.15719
Fellbach, Germany,DE,48.80912,9.27697
Falkensee, Germany,DE,52.56014,13.0927
Eutin, Germany,DE,54.14054,10.60751
Euskirchen, Germany,DE,50.66057,6.78722
Ettlingen, Germany,DE,48.94094,8.40763
Esslingen, Germany,DE,48.73961,9.30473
Essen, Germany,DE,51.45657,7.01228
Espelkamp, Germany,DE,52.38251,8.62127
Eschweiler, Germany,DE,50.81854,6.27184
Eschwege, Germany,DE,51.18386,10.05329
Eschborn, Germany,DE,50.14328,8.57111
Erwitte, Germany,DE,51.6127,8.3384
Erlangen, Germany,DE,49.59099,11.00783
Erkrath, Germany,DE,51.22235,6.90831
Erkelenz, Germany,DE,51.07947,6.31531
Erfurt, Germany,DE,50.9787,11.03283
Erftstadt, Germany,DE,50.81481,6.79387
Erding, Germany,DE,48.30603,11.90686
Eppingen, Germany,DE,49.13645,8.91229
Eppelborn, Germany,DE,49.4,6.96667
Ennigerloh, Germany,DE,51.83843,8.03093
Ennepetal, Germany,DE,51.29848,7.3629
Enger, Germany,DE,52.14063,8.55772
Engelskirchen, Germany,DE,50.98333,7.4
Emsdetten, Germany,DE,52.1734,7.52781
Emmerich, Germany,DE,51.83933,6.24792
Emmendingen, Germany,DE,48.12096,7.85359
Emden, Germany,DE,53.36745,7.20778
Eltville, Germany,DE,50.02858,8.11754
Elsdorf, Germany,DE,50.93739,6.56828
Elmshorn, Germany,DE,53.75396,9.65339
Ellwangen, Germany,DE,48.96164,10.13173
Eitorf, Germany,DE,50.76667,7.45
Eislingen, Germany,DE,48.69515,9.70676
Eisenhüttenstadt, Germany,DE,52.15,14.65
Eisenach, Germany,DE,50.9807,10.31522
Einbeck, Germany,DE,51.82018,9.86961
Eilenburg, Germany,DE,51.45984,12.63338
Ehingen, Germany,DE,48.28259,9.72749
Eggenstein-Leopoldshafen, Germany,DE,49.09006,8.39879
Edewecht, Germany,DE,53.12699,7.98406
Eckernförde, Germany,DE,54.46854,9.83824
Eberswalde, Germany,DE,52.83492,13.81951
Ebersbach an der Fils, Germany,DE,48.716,9.5236
Eberbach, Germany,DE,49.4668,8.99016
Düsseldorf, Germany,DE,51.22172,6.77616
Düren, Germany,DE,50.80434,6.49299
Dülmen, Germany,DE,51.83149,7.28075
Duisburg, Germany,DE,51.43247,6.76516
Duderstadt, Germany,DE,51.51312,10.25951
Dresden, Germany,DE,51.05089,13.73832
Drensteinfurt, Germany,DE,51.79535,7.73815
Dreieich, Germany,DE,50.01997,8.69611
Dortmund, Germany,DE,51.51494,7.466
Dorsten, Germany,DE,51.66166,6.96514
Dormagen, Germany,DE,51.09683,6.83167
Donauwörth, Germany,DE,48.71804,10.7793
Donaueschingen, Germany,DE,47.95514,8.49707
Döbeln, Germany,DE,51.1221,13.11027
Ditzingen, Germany,DE,48.82672,9.06703
Dinslaken, Germany,DE,51.56227,6.7434
Dingolfing, Germany,DE,48.64244,12.49283
Dillingen an der Donau, Germany,DE,48.58153,10.49527
Dillingen, Germany,DE,49.35557,6.72781
Dillenburg, Germany,DE,50.74114,8.28699
Dietzenbach, Germany,DE,50.00976,8.77783
Diepholz, Germany,DE,52.60783,8.37005
Dieburg, Germany,DE,49.89738,8.84613
Deutz, Germany,DE,50.93463,6.97495
Detmold, Germany,DE,51.93855,8.87318
Dessau, Germany,DE,51.83864,12.24555
Delmenhorst, Germany,DE,53.0511,8.63091
Delitzsch, Germany,DE,51.52546,12.34284
Delbrück, Germany,DE,51.76503,8.56223
Deggendorf, Germany,DE,48.84085,12.96068
Datteln, Germany,DE,51.66667,7.38333
Darmstadt, Germany,DE,49.87167,8.65027
Damme, Germany,DE,52.52157,8.19793
Dahlem, Germany,DE,52.4581,13.28702
Dachau, Germany,DE,48.26,11.43402
Cuxhaven, Germany,DE,53.87176,8.69087
Crimmitschau, Germany,DE,50.81644,12.39045
Crailsheim, Germany,DE,49.13444,10.07193
Cottbus, Germany,DE,51.75769,14.32888
Coswig, Germany,DE,51.13204,13.58312
Coesfeld, Germany,DE,51.94349,7.16809
Coburg, Germany,DE,50.25937,10.96384
Cloppenburg, Germany,DE,52.84754,8.045
Clausthal-Zellerfeld, Germany,DE,51.80949,10.33821
Chemnitz, Germany,DE,50.8357,12.92922
Charlottenburg, Germany,DE,52.51667,13.28333
Cham, Germany,DE,49.22565,12.65501
Celle, Germany,DE,52.62264,10.08047
Castrop-Rauxel, Germany,DE,51.55657,7.31155
Calw, Germany,DE,48.71419,8.74031
Buxtehude, Germany,DE,53.46716,9.68636
Butzbach, Germany,DE,50.43395,8.67122
Bürstadt, Germany,DE,49.64266,8.45936
Burscheid, Germany,DE,51.1,7.11667
Burghausen, Germany,DE,48.16925,12.83139
Burgdorf, Germany,DE,52.44628,10.0064
Burg bei Magdeburg, Germany,DE,52.27152,11.85493
Büren, Germany,DE,51.55109,8.55956
Bünde, Germany,DE,52.19837,8.58644
Bühl, Germany,DE,48.69676,8.13523
Büdingen, Germany,DE,50.29013,9.1114
Buckow, Germany,DE,52.432,13.46018
Bückeburg, Germany,DE,52.26065,9.04939
Buchholz in der Nordheide, Germany,DE,53.32641,9.86812
Französisch Buchholz, Germany,DE,52.60242,13.43019
Buchen, Germany,DE,49.52416,9.32293
Brühl, Germany,DE,50.82928,6.90499
Brüggen, Germany,DE,51.24053,6.18376
Bruckmühl, Germany,DE,47.87859,11.91098
Bruchsal, Germany,DE,49.12426,8.59804
Bruchköbel, Germany,DE,50.17853,8.92315
Britz, Germany,DE,52.44293,13.43388
Brilon, Germany,DE,51.39462,8.57146
Bretten, Germany,DE,49.03685,8.70745
Bremervörde, Germany,DE,53.48458,9.14306
Bremerhaven, Germany,DE,53.55021,8.57673
Bremen, Germany,DE,53.07516,8.80777
Braunschweig, Germany,DE,52.26594,10.52673
Brandenburg an der Havel, Germany,DE,52.41667,12.55
Bramsche, Germany,DE,52.40881,7.97288
Brakel, Germany,DE,51.7175,9.18596
Brake (Unterweser), Germany,DE,53.33333,8.48333
Brackenheim, Germany,DE,49.07787,9.06601
Bottrop, Germany,DE,51.52392,6.9285
Bornheim, Germany,DE,50.76313,6.99089
Borna, Germany,DE,51.12416,12.49639
Borken, Germany,DE,51.84382,6.85774
Boppard, Germany,DE,50.23085,7.58992
Bonn, Germany,DE,50.73438,7.09549
Bönen, Germany,DE,51.6,7.76667
Bogenhausen, Germany,DE,48.15221,11.61585
Bochum, Germany,DE,51.48165,7.21648
Bocholt, Germany,DE,51.83879,6.61531
Böblingen, Germany,DE,48.68212,9.01171
Bobingen, Germany,DE,48.27091,10.8339
Blomberg, Germany,DE,51.94331,9.09067
Blieskastel, Germany,DE,49.23724,7.25617
Blankenburg, Germany,DE,51.79025,10.95509
Bitterfeld-Wolfen, Germany,DE,51.62355,12.32395
Bingen am Rhein, Germany,DE,49.96675,7.8992
Bietigheim-Bissingen, Germany,DE,48.94407,9.11755
Biesdorf, Germany,DE,52.50906,13.5534
Bielefeld, Germany,DE,52.03333,8.53333
Biberach an der Riß, Germany,DE,48.09345,9.79053
Bexbach, Germany,DE,49.34615,7.25527
Beverungen, Germany,DE,51.66801,9.37417
Bernburg, Germany,DE,51.79464,11.7401
Bernau bei Berlin, Germany,DE,52.67982,13.58708
Berlin, Germany,DE,52.52437,13.41053
Bergneustadt, Germany,DE,51.02496,7.65599
Bergkamen, Germany,DE,51.61633,7.64451
Bergisch Gladbach, Germany,DE,50.9856,7.13298
Bergheim, Germany,DE,50.95572,6.63986
Bensheim, Germany,DE,49.68369,8.61839
Bendorf, Germany,DE,50.42289,7.57924
Bedburg, Germany,DE,50.99258,6.57128
Beckum, Germany,DE,51.75571,8.04075
Beckingen, Germany,DE,49.4,6.7
Bayreuth, Germany,DE,49.94782,11.57893
Bautzen, Germany,DE,51.18035,14.43494
Baunatal, Germany,DE,51.25182,9.40747
Baumschulenweg, Germany,DE,52.46583,13.48523
Bassum, Germany,DE,52.85059,8.72791
Bamberg, Germany,DE,49.89873,10.90067
Balingen, Germany,DE,48.27525,8.85464
Baiersbronn, Germany,DE,48.50318,8.37699
Baesweiler, Germany,DE,50.90964,6.18874
Bad Zwischenahn, Germany,DE,53.18333,8
Bad Wildungen, Germany,DE,51.11963,9.12475
Bad Waldsee, Germany,DE,47.92027,9.7549
Bad Vilbel, Germany,DE,50.17866,8.73756
Bad Tölz, Germany,DE,47.76111,11.5589
Bad Soden am Taunus, Germany,DE,50.1408,8.50449
Bad Segeberg, Germany,DE,53.94313,10.30215
Bad Schwartau, Germany,DE,53.91887,10.69691
Bad Salzungen, Germany,DE,50.81342,10.2361
Bad Salzuflen, Germany,DE,52.0862,8.74434
Bad Säckingen, Germany,DE,47.55371,7.94612
Bad Reichenhall, Germany,DE,47.72947,12.87819
Bad Rappenau, Germany,DE,49.23848,9.1018
Bad Pyrmont, Germany,DE,51.98589,9.25246
Bad Oldesloe, Germany,DE,53.81167,10.37417
Bad Oeynhausen, Germany,DE,52.20699,8.80365
Bad Neustadt an der Saale, Germany,DE,50.32174,10.20673
Bad Neuenahr-Ahrweiler, Germany,DE,50.54322,7.1113
Bad Nauheim, Germany,DE,50.36463,8.73859
Bad Münstereifel, Germany,DE,50.55667,6.76424
Bad Münder am Deister, Germany,DE,52.19551,9.46421
Bad Mergentheim, Germany,DE,49.4925,9.77361
Bad Lippspringe, Germany,DE,51.78333,8.81683
Bad Langensalza, Germany,DE,51.10771,10.646
Bad Kreuznach, Germany,DE,49.8414,7.86713
Bad Kissingen, Germany,DE,50.20228,10.07784
Bad Honnef, Germany,DE,50.64336,7.2278
Bad Homburg vor der Höhe, Germany,DE,50.22683,8.61816
Bad Hersfeld, Germany,DE,50.87197,9.70891
Bad Harzburg, Germany,DE,51.88268,10.56157
Bad Essen, Germany,DE,52.31667,8.33333
Baden-Baden, Germany,DE,48.7606,8.23975
Bad Dürkheim, Germany,DE,49.4618,8.17236
Bad Driburg, Germany,DE,51.73297,9.01969
Bad Berleburg, Germany,DE,51.05224,8.39227
Bad Bentheim, Germany,DE,52.31814,7.16343
Bad Aibling, Germany,DE,47.8638,12.01055
Backnang, Germany,DE,48.94743,9.43718
Babenhausen, Germany,DE,49.96519,8.95129
Aurich, Germany,DE,53.46919,7.48232
Augsburg, Germany,DE,48.37154,10.89851
Auerbach, Germany,DE,50.51155,12.40083
Aue, Germany,DE,50.59034,12.70657
Attendorn, Germany,DE,51.12645,7.90333
Aschersleben, Germany,DE,51.75742,11.46084
Ascheberg, Germany,DE,51.78333,7.61667
Aschaffenburg, Germany,DE,49.97704,9.15214
Bad Arolsen, Germany,DE,51.37982,9.01445
Arnstadt, Germany,DE,50.84048,10.95198
Arnsberg, Germany,DE,51.38333,8.08333
Apolda, Germany,DE,51.02624,11.51638
Ansbach, Germany,DE,49.30481,10.5931
Annaberg-Buchholz, Germany,DE,50.57953,13.00627
Angermünde, Germany,DE,53.01499,13.99924
Andernach, Germany,DE,50.43109,7.40425
Amberg, Germany,DE,49.44287,11.86267
Alzey, Germany,DE,49.74657,8.11513
Alzenau in Unterfranken, Germany,DE,50.0888,9.06455
Altglienicke, Germany,DE,52.41116,13.5355
Altenburg, Germany,DE,50.98763,12.43684
Altena, Germany,DE,51.29472,7.67337
Altdorf, Germany,DE,49.3856,11.3573
Alsfeld, Germany,DE,50.75185,9.27082
Alsdorf, Germany,DE,50.87673,6.16399
Alfter, Germany,DE,50.73333,7.01667
Alfeld, Germany,DE,51.98382,9.81989
Albstadt, Germany,DE,48.21644,9.02596
Aichach, Germany,DE,48.45755,11.13413
Ahrensburg, Germany,DE,53.67515,10.22593
Ahlen, Germany,DE,51.76338,7.8887
Ahaus, Germany,DE,52.07936,7.01344
Adlershof, Germany,DE,52.43548,13.54825
Achim, Germany,DE,53.01416,9.0263
Achern, Germany,DE,48.63115,8.07607
Aalen, Germany,DE,48.83777,10.0933
Vellmar, Germany,DE,51.35806,9.47974
Rehlingen-Siersburg, Germany,DE,49.36667,6.68333
Henstedt-Ulzburg, Germany,DE,53.79132,9.97979
Aachen, Germany,DE,50.77664,6.08342
Mörfelden-Walldorf, Germany,DE,49.99472,8.58361
Riedstadt, Germany,DE,49.83411,8.49621
Lauda-Königshofen, Germany,DE,49.56526,9.70816
Filderstadt, Germany,DE,48.65698,9.22049
Ostfildern, Germany,DE,48.72704,9.24954
Rodgau, Germany,DE,50.02627,8.88588
Gropiusstadt, Germany,DE,52.425,13.46667
Seeheim-Jugenheim, Germany,DE,49.765,8.65194
Charlottenburg-Nord, Germany,DE,52.53048,13.29371
Mitte, Germany,DE,52.52003,13.40489
Spremberg, Germany,DE,51.56971,14.37355
Rheinstetten, Germany,DE,48.9685,8.30704
Altstadt Sud, Germany,DE,50.93331,6.95954
Altstadt Nord, Germany,DE,50.93893,6.95752
Neuehrenfeld, Germany,DE,50.95753,6.93611
Bilderstoeckchen, Germany,DE,50.96983,6.92997
Stuttgart-Ost, Germany,DE,48.78363,9.21032
Bochum-Hordel, Germany,DE,51.50168,7.1756
St. Pauli, Germany,DE,53.557,9.964
Eidelstedt, Germany,DE,53.60697,9.90538
Halle Neustadt, Germany,DE,51.47924,11.91605
Bergedorf, Germany,DE,53.48462,10.22904
Spandau, Germany,DE,52.5511,13.19921
Berlin Schöneberg, Germany,DE,52.48388,13.3477
Berlin Treptow, Germany,DE,52.49376,13.44469
Niederrad, Germany,DE,50.08309,8.62852
Haselbachtal, Germany,DE,51.2357,14.02576
Barmbek-Nord, Germany,DE,53.6052,10.03988
Farmsen-Berne, Germany,DE,53.60639,10.11972
Falkenhagener Feld, Germany,DE,52.55191,13.16802
Neu-Hohenschönhausen, Germany,DE,52.56681,13.51255
Alt-Hohenschönhausen, Germany,DE,52.54608,13.5013
Fennpfuhl, Germany,DE,52.52921,13.47267
Hamburg-Nord, Germany,DE,53.58935,9.984
Burg Unter-Falkenstein, Germany,DE,47.7044,12.10466
Neustadt/Nord, Germany,DE,50.949,6.9479
Neustadt/Süd, Germany,DE,50.92509,6.94762
Kalk, Germany,DE,50.94013,7.00605
Mülheim, Germany,DE,50.96639,7.00384
Gartenstadt, Germany,DE,49.45937,8.40377
Tadjoura, Djibouti,DJ,11.78528,42.88444
